dispersal_allowed,plate_id,pairwise_id,week,beta_diversity
no,MCV,b39,6,0.361702128
no,MCV,b40,6,0.386138614
no,MCV,b41,6,0.204545455
no,MCV,b42,6,0.175438596
no,MCV,b43,6,0.206896552
no,MCV,b44,6,0.153846154
no,MCV,b45,6,0.360824742
no,MCV,b46,6,0.356321839
no,MCV,b47,6,0.272727273
no,MCV,b48,6,0.184615385
no,MCV,b49,6,0.555555556
no,MCV,b50,6,0.445544554
no,MCV,b51,6,0.177570093
no,MCV,b52,6,0.216666667
no,MCV,b53,6,0.186440678
no,MCV,b54,6,0.218181818
no,MCV,b55,6,0.303571429
no,MCV,b56,6,0.261261261
no,MCV,b57,6,0.26
no,MCV,b58,6,0.325301205
no,MCV,b59,6,0.229357798
no,MCV,b60,6,0.333333333
no,MCV,b61,6,0.373737374
no,MCV,b62,6,0.326086957
no,MCV,b63,6,0.414634146
no,MCV,b64,6,0.352380952
no,MCV,b65,6,0.232
no,MCV,b66,6,0.342105263
no,MCV,b67,6,0.145833333
no,MCV,b68,6,0.254901961
no,MCV,b69,6,0.165217391
no,MCV,b70,6,0.203539823
no,MCV,b71,6,0.40952381
no,MCV,b72,6,0.177570093
no,MCV,b73,6,0.169811321
no,MCV,b74,6,0.221052632
no,MCV,b75,6,0.270833333
no,MCV,b76,6,0.367346939
no,MCV,b77,6,0.186046512
no,MCV,b78,6,0.46835443
no,MCV,b79,6,0.188405797
no,MCV,b80,6,0.391304348
no,MCV,b81,6,0.375
no,MCV,b82,6,0.428571429
no,MCV,b83,6,0.397590361
no,MCV,b84,6,0.213483146
no,MCV,b85,6,0.31372549
no,MCV,b86,6,0.36
no,MCV,b87,6,0.391304348
no,MCV,b88,6,0.425531915
no,MCV,b89,6,0.333333333
no,MCV,b90,6,0.341463415
no,MCV,b91,6,0.14516129
no,MCV,b92,6,0.160714286
no,MCV,b93,6,0.219047619
no,MCV,b94,6,0.284210526
no,MCV,b95,6,0.152542373
no,MCV,b96,6,0.115942029
no,MCV,b97,6,0.438202247
no,MCV,b98,6,0.229357798
no,MCV,b99,6,0.113043478
no,MCV,b100,6,0.09375
no,MCV,b101,6,0.111111111
no,MCV,b102,6,0.203389831
no,MCV,b103,6,0.116666667
no,MCV,b104,6,0.12605042
no,MCV,b105,6,0.185185185
no,MCV,b106,6,0.175438596
no,MCV,b107,6,0.308411215
no,MCV,b108,6,0.298969072
no,MCV,b109,6,0.05
no,MCV,b110,6,0.1
no,MCV,b111,6,0.538461538
no,MCV,b112,6,0.333333333
no,MCV,b113,6,0.145299145
no,MCV,b114,6,0.184615385
no,MCV,b115,6,0.15625
no,MCV,b116,6,0.05
no,MCV,b117,6,0.147540984
no,MCV,b118,6,0.157024793
no,MCV,b119,6,0.145454545
no,MCV,b120,6,0.347368421
no,MCV,b121,6,0.270588235
no,MCV,b122,6,0.185185185
no,MCV,b123,6,0.203125
no,MCV,b124,6,0.544303797
no,MCV,b125,6,0.373737374
no,MCV,b126,6,0.104761905
no,MCV,b127,6,0.203389831
no,MCV,b128,6,0.275862069
no,MCV,b129,6,0.185185185
no,MCV,b130,6,0.290909091
no,MCV,b131,6,0.302752294
no,MCV,b132,6,0.306122449
no,MCV,b133,6,0.384615385
no,MCV,b134,6,0.267326733
no,MCV,b135,6,0.272727273
no,MCV,b136,6,0.222222222
no,MCV,b137,6,0.413043478
no,MCV,b138,6,0.367346939
no,MCV,b139,6,0.261261261
no,MCV,b140,6,0.302752294
no,MCV,b141,6,0.326732673
no,MCV,b142,6,0.145631068
no,MCV,b143,6,0.196078431
no,MCV,b144,6,0.252747253
no,MCV,b145,6,0.318681319
no,MCV,b146,6,0.387387387
no,MCV,b147,6,0.322580645
no,MCV,b148,6,0.341463415
no,MCV,b149,6,0.295454545
no,MCV,b150,6,0.326732673
no,MCV,b151,6,0.373737374
no,MCV,b152,6,0.384615385
no,MCV,b153,6,0.35483871
no,MCV,b154,6,0.326086957
no,MCV,b155,6,0.333333333
no,MCV,b156,6,0.149253731
no,MCV,b157,6,0.505882353
no,MCV,b158,6,0.352380952
no,MCV,b159,6,0.153153153
no,MCV,b160,6,0.193548387
no,MCV,b161,6,0.213114754
no,MCV,b162,6,0.052631579
no,MCV,b163,6,0.155172414
no,MCV,b164,6,0.165217391
no,MCV,b165,6,0.153846154
no,MCV,b166,6,0.466666667
no,MCV,b167,6,0.232
no,MCV,b168,6,0.175572519
no,MCV,b169,6,0.069444444
no,MCV,b170,6,0.084507042
no,MCV,b171,6,0.149253731
no,MCV,b172,6,0.132352941
no,MCV,b173,6,0.140740741
no,MCV,b174,6,0.241935484
no,MCV,b175,6,0.447368421
no,MCV,b176,6,0.56097561
no,MCV,b177,6,0.410526316
no,MCV,b178,6,0.52688172
no,MCV,b179,6,0.576470588
no,MCV,b180,6,0.356321839
no,MCV,b181,6,0.348837209
no,MCV,b182,6,0.44
no,MCV,b183,6,0.254901961
no,MCV,b184,6,0.165217391
no,MCV,b185,6,0.203539823
no,MCV,b186,6,0.40952381
no,MCV,b187,6,0.252336449
no,MCV,b188,6,0.226415094
no,MCV,b189,6,0.368421053
no,MCV,b190,6,0.107438017
no,MCV,b191,6,0.176470588
no,MCV,b192,6,0.153153153
no,MCV,b193,6,0.185840708
no,MCV,b194,6,0.196428571
no,MCV,b195,6,0.188118812
no,MCV,b196,6,0.106060606
no,MCV,b197,6,0.241935484
no,MCV,b198,6,0.111111111
no,MCV,b199,6,0.12
no,MCV,b200,6,0.228070175
no,MCV,b201,6,0.213114754
no,MCV,b202,6,0.177419355
no,MCV,b203,6,0.154471545
no,MCV,b204,6,0.214285714
no,MCV,b205,6,0.206896552
no,MCV,b206,6,0.217391304
no,MCV,b207,6,0.211538462
no,MCV,b208,6,0.076923077
no,MCV,b209,6,0.113207547
no,MCV,b210,6,0.104761905
no,MCV,b1,7,0.108433735
no,MCV,b2,7,0.370786517
no,MCV,b3,7,0.595238095
no,MCV,b4,7,0.305555556
no,MCV,b5,7,0.384615385
no,MCV,b6,7,0.363636364
no,MCV,b7,7,0.34939759
no,MCV,b8,7,0.518072289
no,MCV,b9,7,0.272727273
no,MCV,b10,7,0.340425532
no,MCV,b11,7,0.38317757
no,MCV,b12,7,0.382352941
no,MCV,b13,7,0.5
no,MCV,b14,7,0.522727273
no,MCV,b15,7,0.448275862
no,MCV,b16,7,0.456521739
no,MCV,b17,7,0.252747253
no,MCV,b18,7,0.489361702
no,MCV,b19,7,0.456521739
no,MCV,b20,7,0.466666667
no,MCV,b21,7,0.304347826
no,MCV,b22,7,0.540229885
no,MCV,b23,7,0.333333333
no,MCV,b24,7,0.276595745
no,MCV,b25,7,0.252747253
no,MCV,b26,7,0.23255814
no,MCV,b27,7,0.395348837
no,MCV,b28,7,0.225
no,MCV,b29,7,0.237113402
no,MCV,b30,7,0.290909091
no,MCV,b31,7,0.408450704
no,MCV,b32,7,0.448275862
no,MCV,b33,7,0.406593407
no,MCV,b34,7,0.333333333
no,MCV,b35,7,0.347368421
no,MCV,b36,7,0.14893617
no,MCV,b37,7,0.381443299
no,MCV,b38,7,0.347368421
no,MCV,b39,7,0.35483871
no,MCV,b40,7,0.462365591
no,MCV,b41,7,0.209876543
no,MCV,b42,7,0.22
no,MCV,b43,7,0.257731959
no,MCV,b44,7,0.304347826
no,MCV,b45,7,0.391304348
no,MCV,b46,7,0.325581395
no,MCV,b47,7,0.300970874
no,MCV,b48,7,0.206896552
no,MCV,b49,7,0.532467532
no,MCV,b50,7,0.52688172
no,MCV,b51,7,0.195876289
no,MCV,b52,7,0.270833333
no,MCV,b53,7,0.207920792
no,MCV,b54,7,0.28
no,MCV,b55,7,0.32038835
no,MCV,b56,7,0.287128713
no,MCV,b57,7,0.292929293
no,MCV,b58,7,0.447368421
no,MCV,b59,7,0.431578947
no,MCV,b60,7,0.47826087
no,MCV,b61,7,0.540229885
no,MCV,b62,7,0.471264368
no,MCV,b63,7,0.432098765
no,MCV,b64,7,0.510204082
no,MCV,b65,7,0.261261261
no,MCV,b66,7,0.416666667
no,MCV,b67,7,0.159090909
no,MCV,b68,7,0.391304348
no,MCV,b69,7,0.186813187
no,MCV,b70,7,0.229166667
no,MCV,b71,7,0.557894737
no,MCV,b72,7,0.244897959
no,MCV,b73,7,0.291666667
no,MCV,b74,7,0.361702128
no,MCV,b75,7,0.397590361
no,MCV,b76,7,0.375
no,MCV,b77,7,0.36
no,MCV,b78,7,0.546666667
no,MCV,b79,7,0.188405797
no,MCV,b80,7,0.418604651
no,MCV,b81,7,0.353535354
no,MCV,b82,7,0.4
no,MCV,b83,7,0.447368421
no,MCV,b84,7,0.3
no,MCV,b85,7,0.291139241
no,MCV,b86,7,0.30952381
no,MCV,b87,7,0.397590361
no,MCV,b88,7,0.441860465
no,MCV,b89,7,0.404761905
no,MCV,b90,7,0.414634146
no,MCV,b91,7,0.151515152
no,MCV,b92,7,0.276595745
no,MCV,b93,7,0.29787234
no,MCV,b94,7,0.227272727
no,MCV,b95,7,0.2
no,MCV,b96,7,0.186440678
no,MCV,b97,7,0.544303797
no,MCV,b98,7,0.284210526
no,MCV,b99,7,0.171717172
no,MCV,b100,7,0.306122449
no,MCV,b101,7,0.184466019
no,MCV,b102,7,0.176470588
no,MCV,b103,7,0.219047619
no,MCV,b104,7,0.126213592
no,MCV,b105,7,0.128712871
no,MCV,b106,7,0.252747253
no,MCV,b107,7,0.340659341
no,MCV,b108,7,0.270588235
no,MCV,b109,7,0.117647059
no,MCV,b110,7,0.217391304
no,MCV,b111,7,0.526315789
no,MCV,b112,7,0.326086957
no,MCV,b113,7,0.208333333
no,MCV,b114,7,0.284210526
no,MCV,b115,7,0.22
no,MCV,b116,7,0.090909091
no,MCV,b117,7,0.254901961
no,MCV,b118,7,0.28
no,MCV,b119,7,0.163265306
no,MCV,b120,7,0.302325581
no,MCV,b121,7,0.25
no,MCV,b122,7,0.175257732
no,MCV,b123,7,0.345454545
no,MCV,b124,7,0.492957746
no,MCV,b125,7,0.471264368
no,MCV,b126,7,0.186813187
no,MCV,b127,7,0.333333333
no,MCV,b128,7,0.347368421
no,MCV,b129,7,0.14893617
no,MCV,b130,7,0.298969072
no,MCV,b131,7,0.347368421
no,MCV,b132,7,0.204301075
no,MCV,b133,7,0.35
no,MCV,b134,7,0.319587629
no,MCV,b135,7,0.272727273
no,MCV,b136,7,0.23943662
no,MCV,b137,7,0.402298851
no,MCV,b138,7,0.274725275
no,MCV,b139,7,0.422222222
no,MCV,b140,7,0.431578947
no,MCV,b141,7,0.361702128
no,MCV,b142,7,0.175257732
no,MCV,b143,7,0.221052632
no,MCV,b144,7,0.225806452
no,MCV,b145,7,0.318681319
no,MCV,b146,7,0.346153846
no,MCV,b147,7,0.353846154
no,MCV,b148,7,0.259259259
no,MCV,b149,7,0.294117647
no,MCV,b150,7,0.285714286
no,MCV,b151,7,0.303370787
no,MCV,b152,7,0.295454545
no,MCV,b153,7,0.340659341
no,MCV,b154,7,0.303370787
no,MCV,b155,7,0.24137931
no,MCV,b156,7,0.223140496
no,MCV,b157,7,0.56097561
no,MCV,b158,7,0.367346939
no,MCV,b159,7,0.196078431
no,MCV,b160,7,0.326732673
no,MCV,b161,7,0.264150943
no,MCV,b162,7,0.085714286
no,MCV,b163,7,0.240740741
no,MCV,b164,7,0.264150943
no,MCV,b165,7,0.153846154
no,MCV,b166,7,0.410526316
no,MCV,b167,7,0.261261261
no,MCV,b168,7,0.217391304
no,MCV,b169,7,0.228070175
no,MCV,b170,7,0.176470588
no,MCV,b171,7,0.254237288
no,MCV,b172,7,0.107438017
no,MCV,b173,7,0.12605042
no,MCV,b174,7,0.196581197
no,MCV,b175,7,0.416666667
no,MCV,b176,7,0.526315789
no,MCV,b177,7,0.44
no,MCV,b178,7,0.55
no,MCV,b179,7,0.544303797
no,MCV,b180,7,0.317073171
no,MCV,b181,7,0.375
no,MCV,b182,7,0.461538462
no,MCV,b183,7,0.413043478
no,MCV,b184,7,0.340659341
no,MCV,b185,7,0.291666667
no,MCV,b186,7,0.410526316
no,MCV,b187,7,0.244897959
no,MCV,b188,7,0.208333333
no,MCV,b189,7,0.29787234
no,MCV,b190,7,0.2
no,MCV,b191,7,0.22
no,MCV,b192,7,0.232323232
no,MCV,b193,7,0.196078431
no,MCV,b194,7,0.24
no,MCV,b195,7,0.102040816
no,MCV,b196,7,0.111111111
no,MCV,b197,7,0.367346939
no,MCV,b198,7,0.207920792
no,MCV,b199,7,0.313131313
no,MCV,b200,7,0.175257732
no,MCV,b201,7,0.300970874
no,MCV,b202,7,0.226415094
no,MCV,b203,7,0.192307692
no,MCV,b204,7,0.196078431
no,MCV,b205,7,0.333333333
no,MCV,b206,7,0.300970874
no,MCV,b207,7,0.247524752
no,MCV,b208,7,0.094339623
no,MCV,b209,7,0.096153846
no,MCV,b210,7,0.196078431
yes,MCV,b1,2,0.066666667
yes,MCV,b2,2,0.066666667
yes,MCV,b3,2,0.020979021
yes,MCV,b4,2,0.111111111
yes,MCV,b5,2,0.047619048
yes,MCV,b6,2,0.088435374
yes,MCV,b7,2,0.047619048
yes,MCV,b8,2,0.047619048
yes,MCV,b9,2,0.066666667
yes,MCV,b10,2,0.088435374
yes,MCV,b11,2,0.088435374
yes,MCV,b12,2,0.066666667
yes,MCV,b13,2,0.069444444
yes,MCV,b14,2,0.088435374
yes,MCV,b15,2,0.042857143
yes,MCV,b16,2,0.066666667
yes,MCV,b17,2,0.047619048
yes,MCV,b18,2,0.042857143
yes,MCV,b19,2,0.066666667
yes,MCV,b20,2,0.066666667
yes,MCV,b21,2,0
yes,MCV,b22,2,0.045751634
yes,MCV,b23,2,0.038961039
yes,MCV,b24,2,0.01910828
yes,MCV,b25,2,0.01910828
yes,MCV,b26,2,0.01910828
yes,MCV,b27,2,0.01910828
yes,MCV,b28,2,0
yes,MCV,b29,2,0.01910828
yes,MCV,b30,2,0.01910828
yes,MCV,b31,2,0
yes,MCV,b32,2,0.038961039
yes,MCV,b33,2,0.01910828
yes,MCV,b34,2,0.066666667
yes,MCV,b35,2,0
yes,MCV,b36,2,0.01910828
yes,MCV,b37,2,0.066666667
yes,MCV,b38,2,0
yes,MCV,b39,2,0
yes,MCV,b40,2,0.045751634
yes,MCV,b41,2,0.038961039
yes,MCV,b42,2,0.01910828
yes,MCV,b43,2,0.01910828
yes,MCV,b44,2,0.01910828
yes,MCV,b45,2,0.01910828
yes,MCV,b46,2,0
yes,MCV,b47,2,0.01910828
yes,MCV,b48,2,0.01910828
yes,MCV,b49,2,0
yes,MCV,b50,2,0.038961039
yes,MCV,b51,2,0.01910828
yes,MCV,b52,2,0.066666667
yes,MCV,b53,2,0
yes,MCV,b54,2,0.01910828
yes,MCV,b55,2,0.066666667
yes,MCV,b56,2,0
yes,MCV,b57,2,0
yes,MCV,b58,2,0.088435374
yes,MCV,b59,2,0.026666667
yes,MCV,b60,2,0.066666667
yes,MCV,b61,2,0.026666667
yes,MCV,b62,2,0.066666667
yes,MCV,b63,2,0.045751634
yes,MCV,b64,2,0.066666667
yes,MCV,b65,2,0.066666667
yes,MCV,b66,2,0.045751634
yes,MCV,b67,2,0.088435374
yes,MCV,b68,2,0.066666667
yes,MCV,b69,2,0.020979021
yes,MCV,b70,2,0.045751634
yes,MCV,b71,2,0.066666667
yes,MCV,b72,2,0.020979021
yes,MCV,b73,2,0.045751634
yes,MCV,b74,2,0.045751634
yes,MCV,b75,2,0.059602649
yes,MCV,b76,2,0.01986755
yes,MCV,b77,2,0.059602649
yes,MCV,b78,2,0.059602649
yes,MCV,b79,2,0.038961039
yes,MCV,b80,2,0.01986755
yes,MCV,b81,2,0.01986755
yes,MCV,b82,2,0.038961039
yes,MCV,b83,2,0.040540541
yes,MCV,b84,2,0.01986755
yes,MCV,b85,2,0.069444444
yes,MCV,b86,2,0.038961039
yes,MCV,b87,2,0.059602649
yes,MCV,b88,2,0.069444444
yes,MCV,b89,2,0.038961039
yes,MCV,b90,2,0.038961039
yes,MCV,b91,2,0.038961039
yes,MCV,b92,2,0
yes,MCV,b93,2,0.038961039
yes,MCV,b94,2,0.01910828
yes,MCV,b95,2,0.038961039
yes,MCV,b96,2,0.038961039
yes,MCV,b97,2,0.01910828
yes,MCV,b98,2,0.059602649
yes,MCV,b99,2,0.038961039
yes,MCV,b100,2,0.047619048
yes,MCV,b101,2,0.01910828
yes,MCV,b102,2,0.038961039
yes,MCV,b103,2,0.047619048
yes,MCV,b104,2,0.01910828
yes,MCV,b105,2,0.01910828
yes,MCV,b106,2,0.038961039
yes,MCV,b107,2,0.038961039
yes,MCV,b108,2,0.01910828
yes,MCV,b109,2,0
yes,MCV,b110,2,0
yes,MCV,b111,2,0.01910828
yes,MCV,b112,2,0.01986755
yes,MCV,b113,2,0
yes,MCV,b114,2,0.047619048
yes,MCV,b115,2,0.01910828
yes,MCV,b116,2,0.038961039
yes,MCV,b117,2,0.088435374
yes,MCV,b118,2,0.01910828
yes,MCV,b119,2,0.01910828
yes,MCV,b120,2,0.038961039
yes,MCV,b121,2,0.01910828
yes,MCV,b122,2,0.038961039
yes,MCV,b123,2,0.038961039
yes,MCV,b124,2,0.01910828
yes,MCV,b125,2,0.059602649
yes,MCV,b126,2,0.038961039
yes,MCV,b127,2,0.047619048
yes,MCV,b128,2,0.01910828
yes,MCV,b129,2,0.038961039
yes,MCV,b130,2,0.047619048
yes,MCV,b131,2,0.01910828
yes,MCV,b132,2,0.01910828
yes,MCV,b133,2,0.01910828
yes,MCV,b134,2,0.038961039
yes,MCV,b135,2,0.038961039
yes,MCV,b136,2,0.01910828
yes,MCV,b137,2,0.01986755
yes,MCV,b138,2,0.038961039
yes,MCV,b139,2,0.088435374
yes,MCV,b140,2,0.01910828
yes,MCV,b141,2,0
yes,MCV,b142,2,0.088435374
yes,MCV,b143,2,0.01910828
yes,MCV,b144,2,0.01910828
yes,MCV,b145,2,0.01910828
yes,MCV,b146,2,0.01910828
yes,MCV,b147,2,0
yes,MCV,b148,2,0.038961039
yes,MCV,b149,2,0.01910828
yes,MCV,b150,2,0.066666667
yes,MCV,b151,2,0
yes,MCV,b152,2,0.01910828
yes,MCV,b153,2,0.066666667
yes,MCV,b154,2,0
yes,MCV,b155,2,0
yes,MCV,b156,2,0
yes,MCV,b157,2,0.01910828
yes,MCV,b158,2,0.01986755
yes,MCV,b159,2,0
yes,MCV,b160,2,0.047619048
yes,MCV,b161,2,0.01910828
yes,MCV,b162,2,0.038961039
yes,MCV,b163,2,0.088435374
yes,MCV,b164,2,0.01910828
yes,MCV,b165,2,0.01910828
yes,MCV,b166,2,0.01910828
yes,MCV,b167,2,0.01986755
yes,MCV,b168,2,0
yes,MCV,b169,2,0.047619048
yes,MCV,b170,2,0.01910828
yes,MCV,b171,2,0.038961039
yes,MCV,b172,2,0.088435374
yes,MCV,b173,2,0.01910828
yes,MCV,b174,2,0.01910828
yes,MCV,b175,2,0.038961039
yes,MCV,b176,2,0.01910828
yes,MCV,b177,2,0.066666667
yes,MCV,b178,2,0
yes,MCV,b179,2,0.01910828
yes,MCV,b180,2,0.066666667
yes,MCV,b181,2,0
yes,MCV,b182,2,0
yes,MCV,b183,2,0.01986755
yes,MCV,b184,2,0.069444444
yes,MCV,b185,2,0.038961039
yes,MCV,b186,2,0.01986755
yes,MCV,b187,2,0.111111111
yes,MCV,b188,2,0.038961039
yes,MCV,b189,2,0.038961039
yes,MCV,b190,2,0.047619048
yes,MCV,b191,2,0.01910828
yes,MCV,b192,2,0.038961039
yes,MCV,b193,2,0.088435374
yes,MCV,b194,2,0.01910828
yes,MCV,b195,2,0.01910828
yes,MCV,b196,2,0.066666667
yes,MCV,b197,2,0.088435374
yes,MCV,b198,2,0.042857143
yes,MCV,b199,2,0.066666667
yes,MCV,b200,2,0.066666667
yes,MCV,b201,2,0.01910828
yes,MCV,b202,2,0.066666667
yes,MCV,b203,2,0
yes,MCV,b204,2,0
yes,MCV,b205,2,0.088435374
yes,MCV,b206,2,0.01910828
yes,MCV,b207,2,0.01910828
yes,MCV,b208,2,0.066666667
yes,MCV,b209,2,0.066666667
yes,MCV,b210,2,0
yes,MCV,b1,3,0.092198582
yes,MCV,b2,3,0.072463768
yes,MCV,b3,3,0
yes,MCV,b4,3,0.111111111
yes,MCV,b5,3,0.080291971
yes,MCV,b6,3,0.069444444
yes,MCV,b7,3,0.1
yes,MCV,b8,3,0.042857143
yes,MCV,b9,3,0.088435374
yes,MCV,b10,3,0.088435374
yes,MCV,b11,3,0.111111111
yes,MCV,b12,3,0.088435374
yes,MCV,b13,3,0.042857143
yes,MCV,b14,3,0.15942029
yes,MCV,b15,3,0.092198582
yes,MCV,b16,3,0.069444444
yes,MCV,b17,3,0.069444444
yes,MCV,b18,3,0.069444444
yes,MCV,b19,3,0.069444444
yes,MCV,b20,3,0.088435374
yes,MCV,b21,3,0.103448276
yes,MCV,b22,3,0.092198582
yes,MCV,b23,3,0.059602649
yes,MCV,b24,3,0.069444444
yes,MCV,b25,3,0.059602649
yes,MCV,b26,3,0.047619048
yes,MCV,b27,3,0.088435374
yes,MCV,b28,3,0.038961039
yes,MCV,b29,3,0.038961039
yes,MCV,b30,3,0.059602649
yes,MCV,b31,3,0.038961039
yes,MCV,b32,3,0.088435374
yes,MCV,b33,3,0.062068966
yes,MCV,b34,3,0.040540541
yes,MCV,b35,3,0.059602649
yes,MCV,b36,3,0.059602649
yes,MCV,b37,3,0.059602649
yes,MCV,b38,3,0.059602649
yes,MCV,b39,3,0.038961039
yes,MCV,b40,3,0.072463768
yes,MCV,b41,3,0.040540541
yes,MCV,b42,3,0.092198582
yes,MCV,b43,3,0.040540541
yes,MCV,b44,3,0.111111111
yes,MCV,b45,3,0.069444444
yes,MCV,b46,3,0.059602649
yes,MCV,b47,3,0.059602649
yes,MCV,b48,3,0.040540541
yes,MCV,b49,3,0.059602649
yes,MCV,b50,3,0.069444444
yes,MCV,b51,3,0.084507042
yes,MCV,b52,3,0.062068966
yes,MCV,b53,3,0.040540541
yes,MCV,b54,3,0.040540541
yes,MCV,b55,3,0.040540541
yes,MCV,b56,3,0.040540541
yes,MCV,b57,3,0.059602649
yes,MCV,b58,3,0.111111111
yes,MCV,b59,3,0.080291971
yes,MCV,b60,3,0.069444444
yes,MCV,b61,3,0.1
yes,MCV,b62,3,0.042857143
yes,MCV,b63,3,0.088435374
yes,MCV,b64,3,0.088435374
yes,MCV,b65,3,0.111111111
yes,MCV,b66,3,0.088435374
yes,MCV,b67,3,0.042857143
yes,MCV,b68,3,0.15942029
yes,MCV,b69,3,0.092198582
yes,MCV,b70,3,0.069444444
yes,MCV,b71,3,0.069444444
yes,MCV,b72,3,0.069444444
yes,MCV,b73,3,0.069444444
yes,MCV,b74,3,0.088435374
yes,MCV,b75,3,0.088435374
yes,MCV,b76,3,0.038961039
yes,MCV,b77,3,0.066666667
yes,MCV,b78,3,0.066666667
yes,MCV,b79,3,0.01910828
yes,MCV,b80,3,0.01910828
yes,MCV,b81,3,0
yes,MCV,b82,3,0.01910828
yes,MCV,b83,3,0.066666667
yes,MCV,b84,3,0.040540541
yes,MCV,b85,3,0.01986755
yes,MCV,b86,3,0.038961039
yes,MCV,b87,3,0.038961039
yes,MCV,b88,3,0.038961039
yes,MCV,b89,3,0.038961039
yes,MCV,b90,3,0.01910828
yes,MCV,b91,3,0.088435374
yes,MCV,b92,3,0.020979021
yes,MCV,b93,3,0.118881119
yes,MCV,b94,3,0.066666667
yes,MCV,b95,3,0.066666667
yes,MCV,b96,3,0.088435374
yes,MCV,b97,3,0.066666667
yes,MCV,b98,3,0.118881119
yes,MCV,b99,3,0.134751773
yes,MCV,b100,3,0.069444444
yes,MCV,b101,3,0.047619048
yes,MCV,b102,3,0.088435374
yes,MCV,b103,3,0.088435374
yes,MCV,b104,3,0.088435374
yes,MCV,b105,3,0.066666667
yes,MCV,b106,3,0.066666667
yes,MCV,b107,3,0.026666667
yes,MCV,b108,3,0.01910828
yes,MCV,b109,3,0.01910828
yes,MCV,b110,3,0.038961039
yes,MCV,b111,3,0.01910828
yes,MCV,b112,3,0.026666667
yes,MCV,b113,3,0.081081081
yes,MCV,b114,3,0.059602649
yes,MCV,b115,3,0.038961039
yes,MCV,b116,3,0
yes,MCV,b117,3,0
yes,MCV,b118,3,0
yes,MCV,b119,3,0.01910828
yes,MCV,b120,3,0.095890411
yes,MCV,b121,3,0.045751634
yes,MCV,b122,3,0.045751634
yes,MCV,b123,3,0.066666667
yes,MCV,b124,3,0.045751634
yes,MCV,b125,3,0.095890411
yes,MCV,b126,3,0.111111111
yes,MCV,b127,3,0.047619048
yes,MCV,b128,3,0.066666667
yes,MCV,b129,3,0.066666667
yes,MCV,b130,3,0.066666667
yes,MCV,b131,3,0.066666667
yes,MCV,b132,3,0.045751634
yes,MCV,b133,3,0.045751634
yes,MCV,b134,3,0.045751634
yes,MCV,b135,3,0.066666667
yes,MCV,b136,3,0.045751634
yes,MCV,b137,3,0
yes,MCV,b138,3,0.111111111
yes,MCV,b139,3,0.088435374
yes,MCV,b140,3,0.066666667
yes,MCV,b141,3,0.026666667
yes,MCV,b142,3,0.026666667
yes,MCV,b143,3,0.026666667
yes,MCV,b144,3,0.045751634
yes,MCV,b145,3,0
yes,MCV,b146,3,0.01910828
yes,MCV,b147,3,0
yes,MCV,b148,3,0.045751634
yes,MCV,b149,3,0.059602649
yes,MCV,b150,3,0.038961039
yes,MCV,b151,3,0.01910828
yes,MCV,b152,3,0.01910828
yes,MCV,b153,3,0.01910828
yes,MCV,b154,3,0.01910828
yes,MCV,b155,3,0
yes,MCV,b156,3,0.01910828
yes,MCV,b157,3,0
yes,MCV,b158,3,0.045751634
yes,MCV,b159,3,0.059602649
yes,MCV,b160,3,0.038961039
yes,MCV,b161,3,0.01910828
yes,MCV,b162,3,0.01910828
yes,MCV,b163,3,0.01910828
yes,MCV,b164,3,0.01910828
yes,MCV,b165,3,0
yes,MCV,b166,3,0.01910828
yes,MCV,b167,3,0.066666667
yes,MCV,b168,3,0.040540541
yes,MCV,b169,3,0.01986755
yes,MCV,b170,3,0.038961039
yes,MCV,b171,3,0.038961039
yes,MCV,b172,3,0.038961039
yes,MCV,b173,3,0.038961039
yes,MCV,b174,3,0.01910828
yes,MCV,b175,3,0.045751634
yes,MCV,b176,3,0.059602649
yes,MCV,b177,3,0.038961039
yes,MCV,b178,3,0.01910828
yes,MCV,b179,3,0.01910828
yes,MCV,b180,3,0.01910828
yes,MCV,b181,3,0.01910828
yes,MCV,b182,3,0
yes,MCV,b183,3,0.111111111
yes,MCV,b184,3,0.088435374
yes,MCV,b185,3,0.066666667
yes,MCV,b186,3,0.026666667
yes,MCV,b187,3,0.026666667
yes,MCV,b188,3,0.026666667
yes,MCV,b189,3,0.045751634
yes,MCV,b190,3,0.062068966
yes,MCV,b191,3,0.081081081
yes,MCV,b192,3,0.081081081
yes,MCV,b193,3,0.081081081
yes,MCV,b194,3,0.081081081
yes,MCV,b195,3,0.059602649
yes,MCV,b196,3,0.059602649
yes,MCV,b197,3,0.059602649
yes,MCV,b198,3,0.059602649
yes,MCV,b199,3,0.059602649
yes,MCV,b200,3,0.038961039
yes,MCV,b201,3,0.038961039
yes,MCV,b202,3,0.038961039
yes,MCV,b203,3,0.038961039
yes,MCV,b204,3,0.01910828
yes,MCV,b205,3,0
yes,MCV,b206,3,0
yes,MCV,b207,3,0.01910828
yes,MCV,b208,3,0
yes,MCV,b209,3,0.01910828
yes,MCV,b210,3,0.01910828
yes,MCV,b1,4,0.142857143
yes,MCV,b2,4,0.01910828
yes,MCV,b3,4,0.124087591
yes,MCV,b4,4,0.01910828
yes,MCV,b5,4,0.196261682
yes,MCV,b6,4,0.124087591
yes,MCV,b7,4,0.124087591
yes,MCV,b8,4,0.203125
